Continent,Country,Province-chi,Town-chi,Location Chinese,Province-eng,Town-eng,Location English,Current Location,Latitude,Longitude,Name-chi,Type-chi,Business Name Chinese,Name-eng,Type-eng,Business Name English,Sector,Sub-Category,Address
Asia,Anam (Vietnam) 安南國,交趾支那 美荻省,丐頗市,交趾支那 美荻省 丐頗市,"Mytho, Cochinchina",De Gai Be,"De Gai Be, Mytho, Cochinchina","Cai Be District, Dong Thap",10.38824,105.9462,萬春堂,藥材,萬春堂藥材,Van Xuan Duong,Drugs,"Van Xuan Duong, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,葉應記,絲髮,葉應記絲髮,Diep Nng Ky,Silks and Groceries,"Diep Nng Ky, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,裕隆號,藥材,裕隆號藥材,Du Long Hieu,Drugs,"Du Long Hieu, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,裕源堂,藥材,裕源堂藥材,Du Nguyen Duong,Drugs,"Du Nguyen Duong, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,恒泰,絲髮,恒泰絲髮,Hang Thai Hoa,Silks,"Hang Thai Hoa, Silks",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,啓隆,絲髮,啓隆絲髮,Khoi Long,Silks and Groceries,"Khoi Long, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,橘泉香,酒房,橘泉香酒房,Kwat Chun Huong,Wines and Liquors,"Kwat Chun Huong, Wines and Liquors",Retail Trade,"Beer, Wine, and Liquor Stores",
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,人和堂,藥材,人和堂藥材,Nhoa Hoa Duong,Drugs,"Nhoa Hoa Duong, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,福順發,穀欄,福順發穀欄,Phuoi Thuan Phai,Paddy,"Phuoi Thuan Phai, Paddy",Wholesale Trade,Dried Food Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣安隆,絲髮,廣安隆絲髮,Quan An Long,Silks and Groceries,"Quan An Long, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣怡安,絲髮,廣怡安絲髮,Quan Di An,Silks and Groceries,"Quan Di An, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣同生,絲髮,廣同生絲髮,Quan Dong Sang,Silks and Groceries,"Quan Dong Sang, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣和生,絲髮,廣和生絲髮,Quan Hoa Sang,Silks and Groceries,"Quan Hoa Sang, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣茂隆,絲髮,廣茂隆絲髮,Quan Mau Long,Silks and Groceries,"Quan Mau Long, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣潤隆,絲髮,廣潤隆絲髮,Quan Nhuan Long,Silks and Groceries,"Quan Nhuan Long, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,廣祥記,藥材,廣祥記藥材,Quan Thuong Ky,Drugs,"Quan Thuong Ky, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,瑞泰號,絲髮,瑞泰號絲髮,Thoai Thai Hieu,Silks and Groceries,"Thoai Thai Hieu, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,祥隆號,絲髮,祥隆號絲髮,Tuong Long Hieu,Silks and Groceries,"Tuong Long Hieu, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,長茂號,穀欄,長茂號穀欄,Troung Mau Hieu,Paddy,"Troung Mau Hieu, Paddy",Wholesale Trade,Dried Food Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,中和堂,藥材,中和堂藥材,Trung Hoa Duong,Drugs,"Trung Hoa Duong, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那 永隆省,莪𦊛市,交趾支那 永隆省 莪𦊛市,"Vinh Long, Cochinchina",De Nga Tu,"De Nga Tu, Vinh Long, Cochinchina","Nga Tu, Long Ho District, Vinh Long",10.18333,106.01667,永樂齋,餅食,永樂齋餅食,Vinh Lac Chai,Bakery,"Vinh Lac Chai, Bakery",Retail Trade,Baked Goods Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,安和,銅鉄,安和銅鉄,An Hoa,Hardware,"An Hoa, Hardware",Retail Trade,Hardware Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,安昌,理髮,安昌理髮,An Xuong,Barber,"An Xuong, Barber",Other Services,Barber Shops,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,英昌,新衣,英昌新衣,Anh Xuong,Clothing,"Anh Xuong, Clothing",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,壁記,雜貨,壁記雜貨,Bich Ky,Groceries,"Bich Ky, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,碧記,雜貨,碧記雜貨,Bich Ky,Groceries,"Bich Ky, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,振記,洗衣服,振記洗衣服,Chan Ky,Laundry,"Chan Ky, Laundry",Other Services,Laundry Services,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,振成,雜貨,振成雜貨,Chan Thank,Groceries,"Chan Thank, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,紹昌,餅食,紹昌餅食,Chieu Xuong,Bakery,"Chieu Xuong, Bakery",Retail Trade,Baked Goods Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,公昌,木店,公昌木店,Cong Xuong,Carpenter,"Cong Xuong, Carpenter",Construction,Carpenter,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,叙南樓,酒樓,叙南樓酒樓,Cu Nam Lau,Restaurant,"Cu Nam Lau, Restaurant",Accommodation & Foodservice,Foodservice,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,奕記,雜貨,奕記雜貨,Cuoe Ky,Groceries,"Cuoe Ky, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,翠雲樓,酒樓,翠雲樓酒樓,Cuy Van Lau,Restaurant,"Cuy Van Lau, Restaurant",Accommodation & Foodservice,Foodservice,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,怡安,雜貨,怡安雜貨,Di An,Groceries,"Di An, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,怡安祥,綢緞,怡安祥綢緞,Di An Tuong,Silks and Groceries,"Di An Tuong, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,怡生堂,藥材,怡生堂藥材,Di Sanh Duong,Drugs,"Di Sanh Duong, Drugs",Retail Trade,Health and Personal Care Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,怡珍樓,酒樓,怡珍樓酒樓,Di Tran Lau,Restaurant,"Di Tran Lau, Restaurant",Accommodation & Foodservice,Foodservice,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,田記,雜貨,田記雜貨,Dien Ky,Groceries,"Dien Ky, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,同德棧,客棧,同德棧客棧,Dong Duc Sanh,Lodgings,"Dong Duc Sanh, Lodgings",Accommodation & Foodservice,Accommodation,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,同和祥,酒餉,同和祥酒餉,Dong Hoa Tuong,Wines and Liquors,"Dong Hoa Tuong, Wines and Liquors",Retail Trade,"Beer, Wine, and Liquor Stores",
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,同記,公煙,同記公煙,Dong Ky,Opium,"Dong Ky, Opium",Retail Trade,Opium Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,同利,餅食,同利餅食,Dong Loi,Bakery,"Dong Loi, Bakery",Retail Trade,Baked Goods Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,同昌,板行,同昌板行,Dong Xuong,Lumber Yards,"Dong Xuong, Lumber Yards",Manufacturing,Other Manufacturers,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,裕泰,洋雜貨,裕泰洋雜貨,Du Thai,Foreign Groceries,"Du Thai, Foreign Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,德興,理髮,德興理髮,Duc Thanh,Barber,"Duc Thanh, Barber",Other Services,Barber Shops,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,德昌,車衣,德昌車衣,Duc Xuong,Clothing,"Duc Xuong, Clothing",Manufacturing,Apparel Manufacturers,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,合和,理髮,合和理髮,Hiep Hoa,Barber,"Hiep Hoa, Barber",Other Services,Barber Shops,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,合興,雜貨,合興雜貨,Hiep Hung Hieu,Groceries,"Hiep Hung Hieu, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,合記,猪肉,合記猪肉,Hiep Ky Hieu,Butcher,"Hiep Ky Hieu, Butcher",Retail Trade,Meat Markets,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,合棧號,茶居,合棧號茶居,Hiep Sang Hieu,Tea Garden,"Hiep Sang Hieu, Tea Garden",Accommodation & Foodservice,Foodservice,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,合新,顧繡,合新顧繡,Hiep Tan,Embroidered Goods,"Hiep Tan, Embroidered Goods",Retail Trade,Arts Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,協昌,茶葉,協昌茶葉,Hiep Xuong,Teas,"Hiep Xuong, Teas",Retail Trade,Tea Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,和美,綢緞,和美綢緞,Hoa My,Silks,"Hoa My, Silks",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,和源,布疋,和源布疋,Hoa Nguyen,Dry Goods,"Hoa Nguyen, Dry Goods",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,煥記,洋遮,煥記洋遮,Hoan Ky,Umbrellas,"Hoan Ky, Umbrellas",Retail Trade,Other Non-food Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,惠隆源,雜貨,惠隆源雜貨,Hue Long Nguuen,Silks and Groceries,"Hue Long Nguuen, Silks and Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,興發,餅食,興發餅食,Hung Phat,Bakery,"Hung Phat, Bakery",Retail Trade,Baked Goods Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,建來號,公煙,建來號公煙,Kien Lai,Opium,"Kien Lai, Opium",Retail Trade,Opium Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,敬棧號,雜貨,敬棧號雜貨,Kien Sang Hieu,Groceries,"Kien Sang Hieu, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,吉祥,雜貨,吉祥雜貨,Kiet Tuong,Groceries,"Kiet Tuong, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,其生,鐘鏢,其生鐘鏢,Ky Sanh,Clocks and Watches,"Ky Sanh, Clocks and Watches",Retail Trade,Other Non-food Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,林記號,雜貨,林記號雜貨,Lam Ky Hieu,Silks and Groceries,"Lam Ky Hieu, Silks and Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,林茗昌,茶葉,林茗昌茶葉,Lam Minh Xuong,Teas,"Lam Minh Xuong, Teas",Retail Trade,Tea Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,黎合昌,生菓,黎合昌生菓,Le Hiep Xuong,Fruits,"Le Hiep Xuong, Fruits",Retail Trade,Fruit and Vegetable Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,劉怡源,布疋,劉怡源布疋,Lun Di Nguyen,Dry Goods,"Lun Di Nguyen, Dry Goods",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,茗盛,茶葉,茗盛茶葉,Minh Thanh,Teas,"Minh Thanh, Teas",Retail Trade,Tea Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,美和,綢緞,美和綢緞,My Hoa,Silks and Groceries,"My Hoa, Silks and Groceries",Retail Trade,Clothing and Clothing Accessories Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,美興,鐘鏢,美興鐘鏢,My Hung,Clocks and Watches,"My Hung, Clocks and Watches",Retail Trade,Other Non-food Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南和,雜貨,南和雜貨,Nam Hoa,Silks and Groceries,"Nam Hoa, Silks and Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南和興,雜貨,南和興雜貨,Nam Hoa Hung,Groceries,"Nam Hoa Hung, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南興,銅鐵,南興銅鐵,Nam Hung,Hardware,"Nam Hung, Hardware",Retail Trade,Hardware Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南利發,酒餉,南利發酒餉,Nam Loi Phat,Wines and Liquors,"Nam Loi Phat, Wines and Liquors",Retail Trade,"Beer, Wine, and Liquor Stores",
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南利發,木廠,南利發木廠,Nam Loi Phat,Lumber Yards,"Nam Loi Phat, Lumber Yards",Manufacturing,Other Manufacturers,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南泰昌,木廠,南泰昌木廠,Nam Thai Xuong,Lumber Yards,"Nam Thai Xuong, Lumber Yards",Manufacturing,Other Manufacturers,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,南昌,椰油,南昌椰油,Nam Xuong,Cocoanut Oil,"Nam Xuong, Cocoanut Oil",Retail Trade,Other Food Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,宜興,木店,宜興木店,Nghi Hung,Lumber Yards,"Nghi Hung, Lumber Yards",Manufacturing,Other Manufacturers,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,吳成茂,茶葉,吳成茂茶葉,Ngo Thanh Mau,Teas,"Ngo Thanh Mau, Teas",Retail Trade,Tea Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,玉斯棧,洋酒,玉斯棧洋酒,Ngoe Ky Sang,Foreign Wines and Liquors,"Ngoe Ky Sang, Foreign Wines and Liquors",Retail Trade,"Beer, Wine, and Liquor Stores",
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,玉成,雜貨,玉成雜貨,Ngoe Thanh,Groceries,"Ngoe Thanh, Groceries",Retail Trade,General Merchandise Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,源昌盛,公煙,源昌盛公煙,Nguyen Xuong Thanh,Opium,"Nguyen Xuong Thanh, Opium",Retail Trade,Opium Stores,
Asia,Anam (Vietnam) 安南國,交趾支那,美荻埠,交趾支那 美荻埠,Cochinchina,Mitho,"Mitho, Cochinchina","My Tho, Dong Thap",10.36004,106.35996,仁愛堂,藥材,仁愛堂藥材,Nhon Ai Duong,Drugs,"Nhon Ai Duong, Drugs",Retail Trade,Health and Personal Care Stores,
